,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,别墅类型,用水类型,用电类型,燃气价格
81,['蜀都万达广场 3室1厅 东南'],89,10137,蜀都万达广场,郫都,郫县万达,3室1厅1厨1卫,中楼层 (共32层),87.8㎡,平层,暂无数据,板楼,东南,钢混结构,毛坯,两梯六户,有,2021-12-22,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押 30万元 工商银行
                              ",未上传房本照片,,,,
82,['华润橡树湾A区 3室2厅 东 南'],暂无数据,首付及贷款情况请咨询经纪人,华润橡树湾A区,郫都,橡树湾,3室2厅1厨1卫,低楼层 (共34层),57.7㎡,平层,42.37㎡,板塔结合,东 南,钢混结构,毛坯,两梯六户,有,2021-11-03,商品房,2013-12-18,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
83,['华润橡树湾A区 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,华润橡树湾A区,郫都,橡树湾,3室2厅1厨1卫,中楼层 (共34层),54㎡,平层,39.1㎡,板塔结合,东南,钢混结构,精装,两梯六户,有,2021-09-12,商品房,2013-09-29,普通住宅,满五年,非共有,"
                                有抵押 25万元 业主自还
                              ",已上传房本照片,,,,
84,['启明花园 3室1厅 东南'],85,6747,启明花园,郫都,犀浦,3室1厅1厨2卫,低楼层 (共6层),126㎡,平层,126㎡,板塔结合,东南,混合结构,精装,一梯两户,无,2020-10-14,商品房,2005-07-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
85,['西城御景 3室2厅 东南'],110,11886,西城御景,郫都,橡树湾,3室2厅1厨2卫,中楼层 (共25层),92.55㎡,平层,72.55㎡,板塔结合,东南,框架结构,毛坯,两梯五户,有,2021-10-30,商品房,2018-04-17,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
86,['南兴巷87号 3室2厅 南 北'],58,7460,南兴巷87号,郫都,郫县城区,3室2厅1厨1卫,低楼层 (共6层),77.75㎡,平层,暂无数据,暂无数据,南 北,未知结构,简装,一梯四户,暂无数据,2021-10-21,商品房,1998-04-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
87,['海骏达蜀都1号一期北区 3室1厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,海骏达蜀都1号一期北区,郫都,郫县城区,3室1厅1厨2卫,高楼层 (共30层),89.16㎡,平层,74.38㎡,板楼,西南,框架结构,精装,两梯六户,有,2021-08-30,商品房,2013-03-21,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
88,['鹃城印象 3室2厅 东南'],70,6193,鹃城印象,郫都,郫县万达,3室2厅1厨2卫,高楼层 (共6层),113.04㎡,平层,102.99㎡,板塔结合,东南,钢混结构,毛坯,一梯两户,无,2021-07-09,商品房,2013-10-21,普通住宅,满五年,共有,"
                                有抵押 25万元 在银行有抵押20多万客户偿还 客户偿还
                              ",已上传房本照片,,,,
89,['蓝光幸福满庭 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,蓝光幸福满庭,郫都,犀浦,3室1厅1厨1卫,中楼层 (共25层),64.53㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯七户,有,2021-05-25,商品房,2018-04-16,普通住宅,满两年,非共有,"
                                有抵押 59万元 工商 业主自还
                              ",已上传房本照片,,,,
90,['西郡兰庭 3室2厅 东南'],114.6,10428,西郡兰庭,郫都,犀浦,3室2厅1厨2卫,低楼层 (共17层),109.9㎡,平层,95.25㎡,板塔结合,东南,框架结构,简装,两梯四户,有,2021-08-15,商品房,2011-06-03,普通住宅,满五年,非共有,"
                                有抵押 5万元 几万块钱，业主很快都能还完。
                              ",已上传房本照片,,,,
91,['上善天成 3室2厅 西南'],113,11335,上善天成,郫都,红光,3室2厅1厨1卫,低楼层 (共11层),99.7㎡,平层,88.71㎡,板楼,西南,框架结构,精装,一梯一户,有,2021-04-27,商品房,2019-03-07,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
92,['沙西明珠 3室2厅 南 北'],50,4441,沙西明珠,郫都,郫县城区,3室2厅1厨2卫,中楼层 (共6层),112.61㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,暂无数据,2021-10-01,商品房,2016-05-19,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
93,['宇众悦城 3室2厅 西南'],93,11864,宇众悦城,郫都,红光,3室2厅1厨1卫,高楼层 (共24层),78.39㎡,平层,60.64㎡,板塔结合,西南,钢混结构,精装,两梯六户,有,2021-05-22,商品房,2019-08-12,普通住宅,满两年,共有,"
                                有抵押 50万元 客户偿还
                              ",已上传房本照片,,,,
94,['交大万嘉樟菊园 3室2厅 东南 西北'],111,9006,交大万嘉樟菊园,郫都,犀浦,3室2厅1厨2卫,高楼层 (共26层),123.26㎡,平层,暂无数据,板塔结合,东南 西北,框架结构,毛坯,两梯四户,有,2021-07-09,商品房,2016-09-20,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
95,['西城御景 3室1厅 东南'],90,10213,西城御景,郫都,橡树湾,3室1厅1厨2卫,低楼层 (共25层),88.13㎡,平层,69.08㎡,板塔结合,东南,钢混结构,精装,两梯五户,有,2021-11-24,商品房,2016-07-06,普通住宅,满五年,共有,"
                                有抵押 20万元 业主自还
                              ",已上传房本照片,,,,
96,['蓝光幸福满庭 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,蓝光幸福满庭,郫都,犀浦,3室1厅1厨1卫,中楼层 (共25层),69.99㎡,平层,54.08㎡,板塔结合,东南,框架结构,简装,两梯七户,有,2021-10-14,商品房,2018-01-17,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
97,['万科理想城 3室1厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,万科理想城,郫都,犀浦,3室1厅1厨2卫,低楼层 (共25层),86.21㎡,平层,75㎡,板塔结合,西南,框架结构,精装,两梯六户,有,2020-09-14,商品房,2019-07-12,普通住宅,满两年,非共有,"
                                有抵押 42万元 招商银行 业主自还
                              ",已上传房本照片,,,,
98,['合能四季城二期 3室1厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,合能四季城二期,郫都,犀浦,3室1厅1厨1卫,中楼层 (共28层),78.87㎡,平层,暂无数据,板塔结合,西南,钢混结构,简装,三梯八户,有,2021-11-16,商品房,2015-04-02,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
99,['合能四季城二期 3室1厅 东北'],暂无数据,首付及贷款情况请咨询经纪人,合能四季城二期,郫都,犀浦,3室1厅1厨1卫,高楼层 (共28层),79㎡,平层,暂无数据,板塔结合,东北,钢混结构,简装,三梯八户,有,2021-10-22,商品房,2016-11-21,普通住宅,满五年,共有,"
                                无抵押
                              ",未上传房本照片,,,,
100,['龙湖弗莱明戈一期 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,龙湖弗莱明戈一期,郫都,郫县城区,3室2厅1厨2卫,高楼层 (共34层),93㎡,平层,93㎡,塔楼,东南,框架结构,精装,三梯六户,有,2021-02-24,商品房,2016-10-19,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
101,['华润橡树湾B区 3室1厅 东南'],120,15397,华润橡树湾B区,郫都,橡树湾,3室1厅1厨2卫,低楼层 (共34层),77.94㎡,平层,56.84㎡,板塔结合,东南,钢混结构,精装,两梯六户,有,2020-08-07,商品房,2016-07-11,普通住宅,满五年,非共有,"
                                有抵押 25万元 中国银行 业主自还
                              ",已上传房本照片,,,,
102,['青铜时代 3室2厅 西南'],94,8149,青铜时代,郫都,郫县万达,3室2厅1厨2卫,低楼层 (共17层),115.36㎡,平层,暂无数据,塔楼,西南,钢混结构,毛坯,两梯四户,有,2021-09-24,商品房,2014-09-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
103,['山木居 3室1厅 西南'],89,9109,山木居,郫都,红光,3室1厅1厨1卫,高楼层 (共18层),97.71㎡,平层,62.94㎡,板塔结合,西南,钢混结构,精装,两梯四户,有,2021-09-29,商品房,2014-02-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
104,['绿地国际花都一期 3室2厅 西南'],96,10753,绿地国际花都一期,郫都,郫县城区,3室2厅1厨1卫,低楼层 (共31层),89.28㎡,平层,暂无数据,塔楼,西南,钢混结构,毛坯,两梯四户,有,2021-09-22,商品房,2018-09-11,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
105,['四季豪廷 3室1厅 东南'],142.5,11569,四季豪廷,郫都,郫县城区,3室1厅1厨2卫,中楼层 (共28层),123.18㎡,平层,暂无数据,板楼,东南,钢混结构,精装,两梯四户,有,2021-02-23,商品房,2013-02-24,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
106,['华润橡树湾A区 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,华润橡树湾A区,郫都,橡树湾,3室2厅1厨2卫,高楼层 (共34层),79.07㎡,平层,57.14㎡,板塔结合,南,钢混结构,毛坯,两梯六户,有,2021-10-30,商品房,2014-01-23,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
107,['怡景城市花苑 3室2厅 东南'],114.6,13218,怡景城市花苑,郫都,犀浦,3室2厅1厨2卫,高楼层 (共26层),86.7㎡,跃层,64.37㎡,塔楼,东南,框架结构,精装,两梯十户,有,2021-05-22,商品房,2014-08-19,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
108,['溪地湾 3室2厅 西南 东北'],暂无数据,首付及贷款情况请咨询经纪人,溪地湾,郫都,犀浦,3室2厅1厨2卫,高楼层 (共33层),111.61㎡,平层,暂无数据,塔楼,西南 东北,框架结构,毛坯,两梯五户,有,2021-04-21,商品房,2016-08-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
109,['万科城 3室2厅 东南'],149.9,16213,万科城,郫都,成外,3室2厅1厨2卫,中楼层 (共24层),92.46㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯八户,有,2021-06-24,商品房,2019-06-10,普通住宅,满两年,共有,"
                                有抵押 45万元 工商银行公积金 客户偿还
                              ",已上传房本照片,,,,
110,['铂金时代 3室2厅 东南'],103,7621,铂金时代,郫都,郫县城区,3室2厅1厨2卫,中楼层 (共13层),135.16㎡,平层,114.77㎡,板塔结合,东南,钢混结构,毛坯,一梯两户,有,2021-07-24,商品房,2015-08-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
111,['龙城国际 4室2厅 东'],188,15362,龙城国际,郫都,橡树湾,4室2厅1厨2卫,高楼层 (共33层),122.38㎡,平层,暂无数据,板塔结合,东,钢混结构,精装,三梯六户,有,2021-04-30,商品房,2016-01-13,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
112,['中信未来城北区 3室1厅 东南'],110,12545,中信未来城北区,郫都,郫县城区,3室1厅1厨1卫,高楼层 (共33层),87.69㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,两梯六户,有,2021-09-20,商品房,2010-10-07,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
113,['蓝光幸福满庭 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,蓝光幸福满庭,郫都,犀浦,3室1厅1厨1卫,低楼层 (共26层),71.44㎡,平层,71.44㎡,板塔结合,东南,钢混结构,精装,两梯七户,有,2021-07-08,商品房,2018-04-27,普通住宅,满两年,非共有,"
                                有抵押 50万元 乐山商业银行 业主自还
                              ",已上传房本照片,,,,
114,['中冶田园世界 3室2厅 东北'],96,10976,中冶田园世界,郫都,郫县城区,3室2厅1厨1卫,高楼层 (共25层),87.47㎡,平层,72.89㎡,板塔结合,东北,钢混结构,精装,两梯六户,有,2021-11-20,商品房,2016-11-14,普通住宅,满五年,共有,"
                                有抵押 15万元
                              ",已上传房本照片,,,,
115,['天立香缇华府 3室2厅 东南'],107,11458,天立香缇华府,郫都,郫县城区,3室2厅1厨1卫,低楼层 (共22层),93.39㎡,平层,暂无数据,板塔结合,东南,框架结构,精装,两梯六户,有,2021-11-16,商品房,2019-03-08,普通住宅,满两年,共有,"
                                有抵押 150000万元 农业银行 客户偿还
                              ",已上传房本照片,,,,
