,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,别墅类型,用水类型,用电类型,燃气价格
70,['积家御景 2室1厅 东南'],106,13000,积家御景,温江,温江新城,2室1厅1厨1卫,中楼层 (共33层),81.54㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯六户,有,2021-12-13,商品房,2019-10-14,普通住宅,满两年,共有,"
                                有抵押 23万元
                              ",已上传房本照片,,,,
71,['中森光华1号 2室1厅 西南'],102.5,14460,中森光华1号,温江,温江新城,2室1厅1厨1卫,低楼层 (共30层),70.89㎡,平层,暂无数据,板塔结合,西南,框架结构,精装,两梯四户,有,2021-12-14,商品房,2016-08-11,普通住宅,满五年,非共有,"
                                有抵押 17.5万元 邮政银行成都世纪城支行 客户偿还
                              ",已上传房本照片,,,,
72,['千禧河畔B区 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,千禧河畔B区,温江,花都大道,3室2厅1厨2卫,中楼层 (共26层),87.09㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,两梯六户,有,2021-12-19,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
73,['新尚天地 3室2厅 东'],113,12887,新尚天地,温江,温江大学城,3室2厅1厨2卫,低楼层 (共31层),87.69㎡,平层,暂无数据,塔楼,东,钢混结构,毛坯,两梯六户,有,2021-12-12,商品房,2020-11-14,普通住宅,未满两年,非共有,"
                                有抵押 17万元 中信银行 业主自还
                              ",已上传房本照片,,,,
74,['格凌兰 4室2厅 西北'],暂无数据,首付及贷款情况请咨询经纪人,格凌兰,温江,温江新城,4室2厅1厨2卫,中楼层 (共32层),114.42㎡,平层,暂无数据,板塔结合,西北,钢混结构,简装,两梯四户,有,2021-12-16,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
75,['积家御景 3室2厅 东南'],115,14104,积家御景,温江,温江新城,3室2厅1厨1卫,中楼层 (共33层),81.54㎡,平层,65.29㎡,塔楼,东南,钢混结构,精装,两梯六户,有,2021-10-20,商品房,2018-09-18,普通住宅,满两年,非共有,"
                                有抵押 16万元 建设银行 业主自还
                              ",已上传房本照片,,,,
76,['杨柳小区 3室2厅 东南'],40,4570,杨柳小区,温江,温江老城,3室2厅1厨1卫,高楼层 (共7层),87.53㎡,平层,87.53㎡,板楼,东南,混合结构,简装,一梯四户,无,2021-06-01,商品房,2013-05-07,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
77,['蓝润光华春天B区 3室1厅 南'],121.2,16026,蓝润光华春天B区,温江,花都大道,3室1厅1厨1卫,低楼层 (共32层),75.63㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯六户,有,2021-11-04,商品房,2019-01-01,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
78,['泰基花溪谷 4室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,泰基花溪谷,温江,温江新城,4室1厅1厨3卫,中楼层 (共5层),181.65㎡,跃层,166.36㎡,板楼,东南,砖混结构,简装,一梯两户,无,2021-10-30,商品房,2016-02-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
79,['优取舍 3室1厅 南'],98,9922,优取舍,温江,花都大道,3室1厅1厨1卫,中楼层 (共6层),98.78㎡,平层,88.62㎡,板楼,南,砖混结构,精装,一梯两户,无,2021-09-08,商品房,2009-09-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
80,['洲际亚洲湾A区 3室1厅 东北'],128.5,14347,洲际亚洲湾A区,温江,光华大道沿线,3室1厅1厨1卫,高楼层 (共38层),89.57㎡,平层,暂无数据,板塔结合,东北,钢混结构,精装,两梯六户,有,2021-09-01,商品房,2018-07-13,普通住宅,满两年,非共有,"
                                有抵押 39万元 华夏 客户偿还
                              ",已上传房本照片,,,,
81,['中国西部文化城 3室2厅 南 北'],145,16218,中国西部文化城,温江,光华大道沿线,3室2厅1厨1卫,高楼层 (共18层),89.41㎡,平层,暂无数据,板塔结合,南 北,钢混结构,毛坯,两梯五户,有,2021-10-08,商品房,2018-09-18,普通住宅,满两年,共有,"
                                有抵押 30万元 客户偿还
                              ",已上传房本照片,,,,
82,['七彩花都B区一期 3室2厅 南'],122,9659,七彩花都B区一期,温江,花都大道,3室2厅1厨2卫,中楼层 (共5层),126.31㎡,错层,115.39㎡,板楼,南,框架结构,毛坯,一梯两户,无,2020-11-18,商品房,2009-07-03,普通住宅,满五年,共有,"
                                有抵押 10万元 建设银行 客户偿还
                              ",已上传房本照片,,,,
83,['北街21号 3室2厅 南'],61,4463,北街21号,温江,温江老城,3室2厅1厨1卫,中楼层 (共8层),136.7㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯两户,无,2020-12-17,商品房,2003-11-28,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
84,['金河谷五期 3室2厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,金河谷五期,温江,光华大道沿线,3室2厅1厨2卫,高楼层 (共34层),88.72㎡,平层,暂无数据,板塔结合,西南,钢混结构,精装,两梯六户,有,2021-07-13,商品房,2017-04-20,普通住宅,满两年,共有,"
                                有抵押 20万元 20万 客户偿还
                              ",已上传房本照片,,,,
85,['和信孔雀天成 3室1厅 东南'],166,13385,和信孔雀天成,温江,温江新城,3室1厅1厨2卫,中楼层 (共33层),124.02㎡,平层,97.27㎡,板塔结合,东南,框架结构,精装,三梯七户,有,2021-11-07,商品房,2018-01-21,普通住宅,满两年,共有,"
                                有抵押 10万元 工商银行 客户偿还
                              ",已上传房本照片,,,,
86,['天来国际文化广场 3室1厅 东南'],167,12831,天来国际文化广场,温江,温江新城,3室1厅1厨2卫,高楼层 (共33层),130.16㎡,平层,暂无数据,板塔结合,东南,钢混结构,毛坯,两梯三户,有,2021-08-24,商品房,2018-03-19,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
87,['合能珍宝琥珀 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,合能珍宝琥珀,温江,光华大道沿线,3室2厅1厨1卫,中楼层 (共34层),81.85㎡,平层,68㎡,板塔结合,东南,钢混结构,简装,三梯八户,有,2021-11-03,商品房,2018-02-17,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
88,['彩叠园二期 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,彩叠园二期,温江,光华大道沿线,3室1厅1厨2卫,中楼层 (共11层),132.59㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,一梯四户,有,2021-09-26,商品房,2016-12-01,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
89,['春江青龙湾 3室1厅 东南'],76,7690,春江青龙湾,温江,国色天乡,3室1厅1厨1卫,高楼层 (共6层),98.84㎡,平层,89.93㎡,板楼,东南,砖混结构,精装,一梯两户,无,2021-06-25,商品房,2010-06-25,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
90,['和信孔雀天成 3室1厅 东南'],166,13385,和信孔雀天成,温江,温江新城,3室1厅1厨2卫,中楼层 (共33层),124.02㎡,平层,97.27㎡,板塔结合,东南,框架结构,精装,三梯七户,有,2021-11-07,商品房,2018-01-21,普通住宅,满两年,共有,"
                                有抵押 10万元 工商银行 客户偿还
                              ",已上传房本照片,,,,
91,['新华苑(温江) 4室2厅 东北'],102,6979,新华苑(温江),温江,温江新城,4室2厅1厨2卫,中楼层 (共6层),146.16㎡,平层,134.03㎡,板楼,东北,砖混结构,简装,一梯三户,无,2021-06-20,商品房,2009-06-05,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
92,['佳兆业丽晶港 4室1厅 西南'],160,13334,佳兆业丽晶港,温江,珠江新城,4室1厅1厨2卫,低楼层 (共33层),120㎡,平层,119㎡,板塔结合,西南,框架结构,简装,三梯五户,有,2021-01-26,商品房,2017-12-27,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
93,['合能珍宝琥珀三期 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,合能珍宝琥珀三期,温江,光华大道沿线,3室2厅1厨1卫,低楼层 (共33层),79.59㎡,平层,暂无数据,塔楼,东南,框架结构,精装,两梯六户,有,2021-10-24,商品房,2017-09-19,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
94,['金里房产大院 3室2厅 东南'],56,5589,金里房产大院,温江,温江老城,3室2厅1厨1卫,中楼层 (共7层),100.2㎡,平层,90.86㎡,板楼,东南,框架结构,简装,一梯两户,暂无数据,2021-03-13,商品房,2011-07-21,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
95,['欧郡 3室2厅 南 东南'],132,13616,欧郡,温江,温江老城,3室2厅1厨2卫,高楼层 (共26层),96.95㎡,平层,暂无数据,板塔结合,南 东南,钢混结构,毛坯,两梯五户,有,2021-10-07,商品房,2018-09-07,普通住宅,满两年,非共有,"
                                有抵押 18万元 金融公司垫资
                              ",已上传房本照片,,,,
96,['海峡新城一期 3室1厅 东南'],101,8463,海峡新城一期,温江,温江大学城,3室1厅1厨2卫,低楼层 (共6层),119.35㎡,平层,暂无数据,板塔结合,东南,混合结构,精装,一梯四户,无,2021-06-06,商品房,2005-07-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
97,['佳年华新生活A区 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,佳年华新生活A区,温江,花都大道,3室1厅1厨1卫,高楼层 (共31层),82.98㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,三梯七户,有,2021-09-26,商品房,2018-10-20,普通住宅,满两年,非共有,"
                                有抵押 70万元 建行 业主自还
                              ",已上传房本照片,,,,
98,['置信学府杏林一期 3室2厅 东南'],119,10066,置信学府杏林一期,温江,芙蓉古城,3室2厅1厨2卫,高楼层 (共18层),118.22㎡,平层,101.07㎡,板塔结合,东南,钢混结构,毛坯,两梯四户,有,2021-11-12,商品房,2014-11-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
99,['佳兆业丽晶港 4室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,佳兆业丽晶港,温江,珠江新城,4室2厅1厨2卫,高楼层 (共33层),123.29㎡,平层,97.43㎡,板塔结合,东南,框架结构,精装,三梯五户,有,2021-09-07,商品房,2014-05-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
100,['佳兆业丽晶公馆 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,佳兆业丽晶公馆,温江,花都大道,3室1厅1厨2卫,中楼层 (共34层),88.08㎡,平层,暂无数据,塔楼,东南,钢混结构,毛坯,两梯六户,有,2020-05-20,商品房,2016-11-10,普通住宅,满五年,非共有,"
                                有抵押 40万元 中国工商银行 客户偿还
                              ",已上传房本照片,,,,
101,['水韵尚城 3室1厅 东'],145,9703,水韵尚城,温江,温江大学城,3室1厅1厨2卫,中楼层 (共25层),149.45㎡,平层,119.05㎡,板塔结合,东,钢混结构,毛坯,两梯三户,有,2021-11-23,商品房,2010-11-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
102,['西财学府尚郡 4室2厅 东南'],143.9,10320,西财学府尚郡,温江,温江大学城,4室2厅1厨2卫,高楼层 (共11层),139.44㎡,平层,126.87㎡,板楼,东南,钢混结构,毛坯,一梯四户,有,2021-11-02,商品房,2011-11-28,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
103,['西班牙森林二期 2室1厅 北'],暂无数据,首付及贷款情况请咨询经纪人,西班牙森林二期,温江,光华大道沿线,2室1厅1厨1卫,高楼层 (共34层),75.8㎡,平层,75.8㎡,板塔结合,北,钢混结构,精装,两梯六户,有,2021-11-29,商品房,2013-07-29,普通住宅,满五年,共有,"
                                有抵押 17万元 广大银行
                              ",已上传房本照片,,,,
104,['江南房子 2室2厅 东南'],89,11039,江南房子,温江,温江老城,2室2厅1厨1卫,高楼层 (共6层),80.63㎡,平层,暂无数据,板楼,东南,钢混结构,简装,一梯四户,无,2021-11-30,商品房,2009-11-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
105,['芙蓉田园 2室2厅 北'],80,9858,芙蓉田园,温江,芙蓉古城,2室2厅1厨1卫,高楼层 (共25层),81.16㎡,平层,暂无数据,塔楼,北,钢混结构,其他,两梯六户,有,2021-11-25,商品房,2018-06-06,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
106,['花样年花样城五期 2室2厅 北'],56.5,8609,花样年花样城五期,温江,温江大学城,2室2厅1厨1卫,中楼层 (共30层),65.63㎡,平层,暂无数据,塔楼,北,钢混结构,简装,两梯六户,有,2021-12-03,商品房,2016-09-22,普通住宅,满五年,共有,"
                                有抵押 10万元
                              ",已上传房本照片,,,,
107,['公园壹号 2室2厅 东'],88,10996,公园壹号,温江,温江老城,2室2厅1厨1卫,中楼层 (共31层),80.03㎡,平层,63.34㎡,塔楼,东,钢混结构,精装,两梯四户,有,2021-12-10,商品房,2012-09-04,普通住宅,满五年,共有,"
                                有抵押 7万元 建设银行 业主自还
                              ",已上传房本照片,,,,
108,['千禧河畔C区 3室2厅 西北'],118,14570,千禧河畔C区,温江,花都大道,3室2厅1厨1卫,中楼层 (共33层),80.99㎡,平层,暂无数据,板塔结合,西北,钢混结构,毛坯,两梯六户,有,2021-12-03,商品房,2016-12-03,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
109,['海科智城 2室1厅 东南'],77,8856,海科智城,温江,温江大学城,2室1厅1厨1卫,低楼层 (共17层),86.95㎡,平层,暂无数据,板楼,东南,钢混结构,精装,两梯五户,有,2021-12-04,商品房,2015-12-04,普通住宅,满五年,非共有,"
                                有抵押 12万元 农行 业主自还
                              ",已上传房本照片,,,,
110,['公园大道 3室1厅 西北 北'],153,12484,公园大道,温江,光华大道沿线,3室1厅1厨2卫,高楼层 (共13层),122.56㎡,跃层,暂无数据,板塔结合,西北 北,钢混结构,精装,两梯六户,有,2021-11-29,商品房,2015-10-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
111,['金河谷五期 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,金河谷五期,温江,光华大道沿线,3室1厅1厨1卫,低楼层 (共34层),76.3㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,两梯六户,有,2021-11-30,商品房,2017-03-09,普通住宅,满两年,非共有,"
                                有抵押 18万元 客户偿还
                              ",已上传房本照片,,,,
112,['花乡民居 2室2厅 东'],43,5655,花乡民居,温江,国色天乡,2室2厅1厨1卫,低楼层 (共5层),76.04㎡,平层,暂无数据,板楼,东,框架结构,精装,一梯两户,暂无数据,2021-12-09,商品房,2015-05-04,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
