,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,用水类型,用电类型,燃气价格,别墅类型
1862,['东篱路179号院 2室2厅 南'],115,11055,东篱路179号院,成华,万象城,2室2厅1厨1卫,中楼层 (共7层),104.03㎡,平层,104.03㎡,板楼,南,砖混结构,简装,一梯三户,无,2021/1/4,商品房,2017/4/10,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1863,['新绿苑 3室2厅 东南'],109.8,11770,新绿苑,成华,驷马桥,3室2厅1厨1卫,高楼层 (共6层),93.29㎡,平层,85.28㎡,板楼,东南,钢混结构,简装,一梯两户,无,2020/6/22,商品房,2009/8/4,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1864,['招商雍华府二期 4室2厅 西南'],300,21685,招商雍华府二期,成华,驷马桥,4室2厅1厨2卫,高楼层 (共20层),138.35㎡,平层,116.11㎡,板塔结合,西南,钢混结构,精装,两梯五户,有,2021/5/3,商品房,2015/9/25,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1865,['蓝润V客东区 3室1厅 东南 南'],暂无数据,首付及贷款情况请咨询经纪人,蓝润V客东区,成华,SM广场,3室1厅1厨1卫,中楼层 (共32层),74.33㎡,平层,57.55㎡,塔楼,东南 南,钢混结构,精装,三梯八户,有,2021/8/8,商品房,2018/8/26,普通住宅,满两年,共有,"
                                有抵押 30万元 工商银行滨江支行 业主自还
                              ",已上传房本照片,,,,
1866,['浅水半岛三期 2室1厅 东北'],暂无数据,首付及贷款情况请咨询经纪人,浅水半岛三期,成华,八里小区,2室1厅0厨1卫,中楼层 (共27层),81.2㎡,平层,暂无数据,板塔结合,东北,钢混结构,简装,两梯八户,有,2021/9/28,商品房,2011/9/28,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1867,['鲁能公馆 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,鲁能公馆,成华,万年场,3室2厅1厨2卫,低楼层 (共32层),94.07㎡,平层,74.14㎡,板塔结合,南,钢混结构,精装,两梯六户,有,2021/8/25,商品房,2018/12/7,普通住宅,满两年,共有,"
                                有抵押 50万元 业主自还
                              ",已上传房本照片,,,,
1868,['首创光和城二期 3室2厅 北'],145,18423,首创光和城二期,成华,动物园,3室2厅1厨1卫,高楼层 (共33层),78.71㎡,平层,暂无数据,塔楼,北,钢混结构,简装,两梯六户,有,2021/9/7,商品房,2018/8/16,普通住宅,满两年,非共有,"
                                有抵押 30万元
                              ",已上传房本照片,,,,
1869,['中铁二局玛塞城 1室1厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,中铁二局玛塞城,成华,八里小区,1室1厅1厨1卫,高楼层 (共24层),42.8㎡,平层,32.92㎡,塔楼,西南,框架结构,简装,三梯十户,有,2021/10/24,商品房,2016/9/20,普通住宅,满五年,非共有,"
                                有抵押 30万元
                              ",已上传房本照片,,,,
1870,['沙河明珠 3室1厅 东 东南'],192,16538,沙河明珠,成华,万象城,3室1厅1厨2卫,低楼层 (共18层),116.1㎡,平层,暂无数据,塔楼,东 东南,框架结构,简装,两梯六户,有,2021/9/5,商品房,2016/8/18,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
1871,['胜天人居 2室1厅 南 北'],115,15535,胜天人居,成华,万年场,2室1厅1厨1卫,高楼层 (共33层),74.03㎡,平层,59.4㎡,板塔结合,南 北,钢混结构,精装,两梯六户,有,2021/9/14,限价商品房,2015/7/8,普通住宅,满五年,共有,"
                                有抵押 20万元 建行 业主自还
                              ",已上传房本照片,,,,
1872,['关家苑 3室1厅 东南'],70,9518,关家苑,成华,八里小区,3室1厅1厨1卫,中楼层 (共7层),73.55㎡,平层,暂无数据,板楼,东南,钢混结构,简装,一梯四户,无,2021/7/16,商品房,2013/11/25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1873,['河畔华苑二期 3室2厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,河畔华苑二期,成华,SM广场,3室2厅1厨2卫,中楼层 (共11层),120.3㎡,平层,101.71㎡,塔楼,西南,框架结构,简装,两梯七户,有,2021/5/24,商品房,2006/7/4,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1874,['隆鑫九熙 2室1厅 西北'],暂无数据,首付及贷款情况请咨询经纪人,隆鑫九熙,成华,万年场,2室1厅1厨1卫,低楼层 (共34层),78.05㎡,平层,62.63㎡,塔楼,西北,钢混结构,简装,三梯八户,有,2021/8/11,商品房,2013/8/27,普通住宅,满五年,共有,"
                                有抵押 25万元
                              ",已上传房本照片,,,,
1875,['红枫岭二期 3室2厅 西'],暂无数据,首付及贷款情况请咨询经纪人,红枫岭二期,成华,东郊记忆,3室2厅1厨2卫,高楼层 (共33层),111.6㎡,平层,91.54㎡,塔楼,西,框架结构,其他,三梯六户,有,2021/10/21,商品房,2011/7/13,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
1876,['红枫岭三期 2室2厅 东南 西北'],150,16931,红枫岭三期,成华,东郊记忆,2室2厅1厨1卫,中楼层 (共28层),88.6㎡,平层,71.15㎡,板塔结合,东南 西北,钢混结构,简装,三梯六户,有,2021/10/26,商品房,2011/10/26,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1877,['上东壹号丽景苑 3室2厅 东南'],163,18258,上东壹号丽景苑,成华,动物园,3室2厅1厨1卫,低楼层 (共18层),89.28㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,两梯六户,有,2021/10/21,商品房,2018/10/10,普通住宅,满两年,非共有,"
                                有抵押 30万元
                              ",已上传房本照片,,,,
1878,['双林中横路8号 3室1厅 南'],95,11435,双林中横路8号,成华,新华公园,3室1厅1厨1卫,高楼层 (共6层),83.08㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,无,2021/4/20,商品房,2016/4/18,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1879,['蓝光富丽花城 3室1厅 北'],137,16295,蓝光富丽花城,成华,动物园,3室1厅1厨1卫,低楼层 (共18层),84.08㎡,平层,暂无数据,板塔结合,北,钢混结构,简装,两梯五户,有,2021/12/11,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1880,['金科一城 3室2厅 西'],165,16969,金科一城,成华,动物园,3室2厅1厨1卫,低楼层 (共20层),97.24㎡,平层,77.76㎡,塔楼,西,钢混结构,其他,两梯六户,有,2021/9/2,商品房,2010/6/12,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
1881,['蓝光锦绣城 3室1厅 北'],190,19623,蓝光锦绣城,成华,成渝立交,3室1厅1厨2卫,低楼层 (共33层),96.83㎡,平层,79.45㎡,板塔结合,北,钢混结构,毛坯,三梯六户,有,2021/10/31,商品房,2017/9/8,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1882,['建设北路一段5号 3室1厅 东 东南'],70,10509,建设北路一段5号,成华,猛追湾,3室1厅1厨1卫,中楼层 (共7层),66.61㎡,平层,暂无数据,板塔结合,东 东南,框架结构,简装,一梯两户,暂无数据,2021/4/3,商品房,2013/3/13,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1883,['蓝光富丽花城 3室2厅 南'],146.8,16707,蓝光富丽花城,成华,动物园,3室2厅1厨1卫,高楼层 (共18层),87.87㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯六户,有,2021/6/8,商品房,2007/10/21,普通住宅,满五年,共有,"
                                有抵押 业主自还
                              ",已上传房本照片,,,,
1884,['石油苑 2室2厅 东南'],82,12003,石油苑,成华,猛追湾,2室2厅1厨1卫,低楼层 (共6层),68.32㎡,平层,暂无数据,板楼,东南,混合结构,简装,一梯两户,无,2021/6/23,已购公房,2001/9/23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1885,['正成东区1号 3室2厅 东南'],163,18680,正成东区1号,成华,理工大,3室2厅1厨2卫,低楼层 (共24层),87.26㎡,平层,暂无数据,板塔结合,东南,框架结构,简装,两梯六户,有,2021/7/6,商品房,2017/4/10,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1886,['泛悦城市广场 3室2厅 西北'],155,18784,泛悦城市广场,成华,驷马桥,3室2厅1厨1卫,低楼层 (共32层),82.52㎡,平层,63.71㎡,塔楼,西北,钢混结构,精装,三梯八户,有,2021/6/11,商品房,2019/8/30,普通住宅,满两年,非共有,"
                                有抵押 25万元 客户偿还
                              ",已上传房本照片,,,,
1887,['祥和苑东区 3室2厅 东南'],96,9136,祥和苑东区,成华,八里小区,3室2厅1厨2卫,高楼层 (共7层),105.09㎡,平层,105.09㎡,板楼,东南,砖混结构,简装,一梯两户,无,2021/3/2,商品房,2015/4/20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1888,['龙湖三千城二期B区 3室2厅 北'],暂无数据,首付及贷款情况请咨询经纪人,龙湖三千城二期B区,成华,SM广场,3室2厅1厨1卫,高楼层 (共34层),90.15㎡,平层,74.16㎡,板塔结合,北,钢混结构,精装,三梯六户,有,2021/2/20,商品房,2012/9/5,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1889,['上城国际 3室1厅 东南'],167.5,15527,上城国际,成华,万年场,3室1厅1厨1卫,低楼层 (共33层),107.88㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,两梯四户,有,2021/5/8,商品房,2017/3/21,普通住宅,满两年,非共有,"
                                有抵押 28万元 建设银行 业主自还
                              ",已上传房本照片,,,,
1890,['锦电苑 3室2厅 西北'],119.5,11486,锦电苑,成华,八里小区,3室2厅1厨1卫,低楼层 (共7层),104.04㎡,平层,暂无数据,板楼,西北,钢混结构,简装,一梯三户,无,2020/12/31,商品房,2013/7/6,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1891,['上寓 2室1厅 西南'],118,19222,上寓,成华,东郊记忆,2室1厅1厨1卫,高楼层 (共28层),61.39㎡,平层,暂无数据,塔楼,西南,框架结构,精装,三梯八户,有,2021/1/19,商品房,2018/12/25,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1892,['华西花园二期 3室2厅 南'],169,14043,华西花园二期,成华,万年场,3室2厅1厨2卫,高楼层 (共34层),120.35㎡,平层,98.98㎡,板塔结合,南,钢混结构,简装,两梯六户,有,2021/5/20,经济适用房,2014/3/7,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1893,['千居朝阳 3室2厅 东北'],215,17374,千居朝阳,成华,万象城,3室2厅1厨2卫,高楼层 (共18层),123.75㎡,平层,105.58㎡,塔楼,东北,框架结构,简装,两梯四户,有,2021/6/30,商品房,2009/7/1,普通住宅,满五年,非共有,"
                                有抵押 120万元 银行 业主自还
                              ",已上传房本照片,,,,
1894,['天空城 3室1厅 东北'],暂无数据,首付及贷款情况请咨询经纪人,天空城,成华,万年场,3室1厅1厨2卫,中楼层 (共28层),117.4㎡,平层,97.22㎡,板塔结合,东北,钢混结构,简装,两梯五户,有,2021/7/3,商品房,2010/4/23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1895,['华润二十四城二期 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,华润二十四城二期,成华,万象城,3室1厅1厨1卫,低楼层 (共32层),73.63㎡,平层,59.8㎡,板塔结合,东南,钢混结构,简装,两梯六户,有,2021/8/29,商品房,2012/5/15,普通住宅,满五年,共有,"
                                有抵押 40万元
                              ",已上传房本照片,,,,
1896,['建设北路一段1号 2室2厅 南'],74,10015,建设北路一段1号,成华,猛追湾,2室2厅1厨1卫,中楼层 (共7层),73.89㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯三户,无,2021/3/27,商品房,2017/7/5,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1897,['教师苑(培华西路) 3室2厅 南'],52,8997,教师苑(培华西路),成华,建设路,3室2厅1厨1卫,高楼层 (共7层),57.8㎡,平层,暂无数据,板楼,南,混合结构,毛坯,一梯两户,暂无数据,2021/6/16,商品房,2009/11/5,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
