,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,别墅类型,用水类型,用电类型,燃气价格
786,['尚林幸福城 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,尚林幸福城,青白江,青白江,3室2厅1厨2卫,中楼层 (共18层),78.29㎡,平层,暂无数据,板塔结合,东南,钢混结构,毛坯,两梯四户,有,2021-07-30,商品房,2020-03-16,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
787,['龙域都市兰亭 3室2厅 东南'],73.8,6581,龙域都市兰亭,青白江,青白江,3室2厅1厨2卫,中楼层 (共18层),112.15㎡,平层,暂无数据,板塔结合,东南,钢混结构,毛坯,两梯六户,有,2021-02-21,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
788,['团结花园 3室1厅 南'],70,5589,团结花园,青白江,青白江,3室1厅1厨2卫,高楼层 (共6层),125.25㎡,跃层,暂无数据,板塔结合,南,钢混结构,精装,一梯两户,无,2021-07-18,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
789,['天府欧城 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,天府欧城,青白江,青白江,3室1厅1厨2卫,低楼层 (共26层),90.35㎡,平层,暂无数据,塔楼,南,钢混结构,毛坯,两梯六户,有,2021-04-07,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
790,['怡湖玫瑰苑 3室1厅 东南'],110,11372,怡湖玫瑰苑,青白江,青白江,3室1厅1厨2卫,高楼层 (共33层),96.73㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,两梯四户,有,2020-02-17,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
791,['中华名城2期 4室2厅 南 北'],暂无数据,首付及贷款情况请咨询经纪人,中华名城2期,青白江,青白江,4室2厅1厨2卫,高楼层 (共18层),130.51㎡,平层,暂无数据,板塔结合,南 北,框架结构,简装,两梯四户,有,2021-05-28,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 20万元
                              ",未上传房本照片,,,,
792,['瀚城新天地 3室1厅 东南'],90,8831,瀚城新天地,青白江,青白江,3室1厅1厨2卫,高楼层 (共33层),101.92㎡,平层,暂无数据,板塔结合,东南,框架结构,毛坯,两梯四户,有,2020-06-16,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
793,['合谊同华 3室2厅 南'],90,9337,合谊同华,青白江,青白江,3室2厅1厨2卫,中楼层 (共6层),96.4㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,一梯两户,暂无数据,2021-09-15,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
794,['宏恩康城 3室2厅 西南'],140,10628,宏恩康城,青白江,青白江,3室2厅1厨0卫,低楼层 (共16层),131.73㎡,平层,131.73㎡,塔楼,西南,钢混结构,精装,两梯五户,有,2021-10-02,商品房,2021-10-10,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
795,['中华名城2期 4室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,中华名城2期,青白江,青白江,4室2厅1厨2卫,高楼层 (共18层),133㎡,平层,暂无数据,板塔结合,东南,框架结构,精装,两梯四户,有,2021-06-10,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
796,['泰和欧城 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,泰和欧城,青白江,青白江,3室2厅1厨2卫,中楼层 (共24层),112.68㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯六户,有,2021-04-13,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
797,['恒大雅苑 4室1厅 东南'],116,7286,恒大雅苑,青白江,青白江,4室1厅1厨2卫,中楼层 (共32层),159.23㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯三户,有,2021-03-18,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
798,['凯莱丽景 3室2厅 南'],92,6645,凯莱丽景,青白江,青白江,3室2厅1厨2卫,高楼层 (共6层),138.46㎡,错层,暂无数据,板塔结合,南,混合结构,毛坯,一梯三户,无,2020-11-11,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
799,['新鸥鹏教育小镇 4室2厅 南'],91.5,7380,新鸥鹏教育小镇,青白江,青白江,4室2厅1厨2卫,高楼层 (共33层),124㎡,平层,暂无数据,板楼,南,框架结构,毛坯,一梯六户,暂无数据,2021-08-11,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
800,['浅水湾(华逸路) 3室1厅 南'],79.6,8436,浅水湾(华逸路),青白江,青白江,3室1厅1厨2卫,中楼层 (共17层),94.36㎡,平层,暂无数据,板塔结合,南,框架结构,简装,一梯四户,无,2021-11-18,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
801,['凤凰小区 3室2厅 东南'],43,4408,凤凰小区,青白江,青白江,3室2厅1厨1卫,中楼层 (共6层),97.56㎡,平层,暂无数据,板塔结合,东南,混合结构,毛坯,一梯两户,无,2021-01-31,商品房,2020-03-16,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
802,['宏瑞阳光郦城 3室2厅 东北'],66,7506,宏瑞阳光郦城,青白江,青白江,3室2厅1厨1卫,中楼层 (共25层),87.94㎡,平层,暂无数据,塔楼,东北,钢混结构,毛坯,两梯五户,有,2020-07-23,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
803,['中华名城1期 4室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,中华名城1期,青白江,青白江,4室2厅1厨2卫,高楼层 (共18层),131㎡,平层,暂无数据,板塔结合,东南,框架结构,毛坯,两梯四户,有,2020-12-30,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
804,['公园世家 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,公园世家,青白江,青白江,3室1厅1厨2卫,低楼层 (共27层),95㎡,平层,暂无数据,塔楼,南,框架结构,毛坯,两梯六户,有,2020-12-21,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 15万元 客户偿还
                              ",未上传房本照片,,,,
805,['青江花园 3室2厅 东南 南'],54,5455,青江花园,青白江,青白江,3室2厅1厨2卫,低楼层 (共3层),99㎡,平层,暂无数据,板楼,东南 南,未知结构,其他,一梯一户,无,2021-08-19,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
806,['德通心愿城 3室1厅 东南'],66.8,8141,德通心愿城,青白江,青白江,3室1厅1厨1卫,高楼层 (共18层),82.06㎡,平层,暂无数据,塔楼,东南,框架结构,简装,两梯六户,有,2021-06-16,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
807,['清华逸景 3室2厅 南'],82,6850,清华逸景,青白江,青白江,3室2厅1厨1卫,高楼层 (共17层),119.71㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯六户,有,2021-06-22,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
808,['誉府仕家 3室2厅 西南'],80.8,8411,誉府仕家,青白江,青白江,3室2厅1厨2卫,低楼层 (共33层),96.07㎡,平层,暂无数据,板塔结合,西南,框架结构,毛坯,两梯四户,有,2021-06-23,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押 38万元 客户偿还
                              ",未上传房本照片,,,,
809,['天府欧城 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,天府欧城,青白江,青白江,3室2厅1厨2卫,中楼层 (共24层),113㎡,平层,暂无数据,塔楼,东南,未知结构,毛坯,两梯四户,有,2021-05-26,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
810,['泰和欧城 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,泰和欧城,青白江,青白江,3室2厅1厨2卫,中楼层 (共24层),112.68㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯六户,有,2021-04-13,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
811,['天府欧城 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,天府欧城,青白江,青白江,3室2厅1厨2卫,中楼层 (共24层),113㎡,平层,暂无数据,塔楼,东南,未知结构,毛坯,两梯四户,有,2021-05-26,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
812,['宏恩康城 3室2厅 西南'],140,10628,宏恩康城,青白江,青白江,3室2厅1厨0卫,低楼层 (共16层),131.73㎡,平层,131.73㎡,塔楼,西南,钢混结构,精装,两梯五户,有,2021-10-02,商品房,2021-10-10,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
813,['中华名城2期 4室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,中华名城2期,青白江,青白江,4室2厅1厨2卫,高楼层 (共18层),133㎡,平层,暂无数据,板塔结合,东南,框架结构,精装,两梯四户,有,2021-06-10,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
814,['怡湖玫瑰苑 3室1厅 东南'],110,11372,怡湖玫瑰苑,青白江,青白江,3室1厅1厨2卫,高楼层 (共33层),96.73㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,两梯四户,有,2020-02-17,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
815,['天府欧城 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,天府欧城,青白江,青白江,3室1厅1厨2卫,低楼层 (共26层),90.35㎡,平层,暂无数据,塔楼,南,钢混结构,毛坯,两梯六户,有,2021-04-07,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
816,['清华逸景 3室2厅 南'],82,6850,清华逸景,青白江,青白江,3室2厅1厨1卫,高楼层 (共17层),119.71㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯六户,有,2021-06-22,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
817,['检察院宿舍 3室2厅 南'],81.5,6270,检察院宿舍,青白江,青白江,3室2厅1厨2卫,高楼层 (共6层),130㎡,平层,暂无数据,板塔结合,南,混合结构,精装,十梯两户,有,2021-04-20,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
818,['德通心愿城 3室1厅 东南'],66.8,8141,德通心愿城,青白江,青白江,3室1厅1厨1卫,高楼层 (共18层),82.06㎡,平层,暂无数据,塔楼,东南,框架结构,简装,两梯六户,有,2021-06-16,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
819,['清华逸景 3室2厅 东南'],81.8,6105,清华逸景,青白江,青白江,3室2厅1厨2卫,高楼层 (共17层),134㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯六户,有,2021-07-28,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
820,['映泉美居 4室1厅 西南'],97.3,5970,映泉美居,青白江,青白江,4室1厅1厨2卫,高楼层 (共6层),163㎡,平层,暂无数据,板楼,西南,砖混结构,简装,一梯两户,无,2021-03-16,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
821,['天骄星城翰林院 3室2厅 北'],76,6552,天骄星城翰林院,青白江,青白江,3室2厅1厨2卫,高楼层 (共13层),116㎡,平层,暂无数据,塔楼,北,框架结构,毛坯,两梯四户,有,2020-06-13,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
